Gene,Delta_Correlation,P_Value,FDR,Cancer,Significant
MYH3,-0.2229698715571907,0.4319028204563641,0.4891698081627657,LSCC,False
MYH7,-0.0219659534556721,0.912460824079672,0.9290687834044624,LSCC,False
MYH9,0.6020950776581697,2.0149826380042548e-11,1.4116010966792238e-10,LSCC,True
MYL1,0.1606014307483735,0.0935028093091226,0.1249185272577508,LSCC,False
MYL12A,-0.0940687601871812,0.4699913969496659,0.5263552041599677,LSCC,False
MYL12B,0.0701925263987686,0.7683134838811507,0.8038131167997518,LSCC,False
MYL2,0.2513400897714223,0.1071740725745764,0.1411669570892274,LSCC,False
MYL3,0.3582457993640565,8.896226377761833e-11,5.875216170313545e-10,LSCC,True
MYL4,-0.0805212595066467,0.3370246003834426,0.3924617081199844,LSCC,False
MYL6,0.3539723598657668,9.683026545898486e-12,6.989418022883839e-11,LSCC,True
MYL6B,0.3690028359648416,0.0136825041103958,0.0221922593672309,LSCC,True
MYL9,0.2017833604430529,1.2161051455777607e-09,6.984495179332363e-09,LSCC,True
MYLK,0.2260670201322947,7.910123033632705e-25,1.5095371916357262e-23,LSCC,True
MYLPF,-0.0627077181401709,0.6861006784563397,0.7291656679590006,LSCC,False
MYNN,0.2812929586926803,0.0286943455191478,0.0433691080614248,LSCC,True
MYO10,0.3427842855993739,7.702240191938053e-05,0.0002040342736081,LSCC,True
MYO15B,-0.0432654302219519,0.8635623538044594,0.8876755162688247,LSCC,False
MYO18A,0.2479612064866284,0.0091115762839316,0.0154229173171504,LSCC,True
MYO19,0.4696898830730288,1.3133855918839833e-12,1.0294200806717043e-11,LSCC,True
MYO1B,0.1115430679296336,0.05531080656484,0.0782746682189923,LSCC,False
MYO1C,-0.2169405013289708,6.4460195479143794e-15,6.192085444511691e-14,LSCC,True
MYO1D,0.0979623132776041,0.4543837498699489,0.5110305857411902,LSCC,False
MYO1E,0.2276266323720418,5.099715520338987e-07,2.022166557265758e-06,LSCC,True
MYO1F,0.1517040739568471,0.1041301607830944,0.1375226703919308,LSCC,False
MYO1G,0.1589747131708799,0.0013157777207598,0.0026685010395079,LSCC,False
MYO3B,0.8803774141235442,0.0001459173745637,0.0003644617031144,LSCC,True
MYO5A,0.2214551628693341,0.0046178142141026,0.0083502607845569,LSCC,True
MYO5B,0.0741299233957419,0.2062587435320514,0.2533718817209656,LSCC,False
MYO5C,0.0747110477620132,0.003098659478468,0.0058094138275467,LSCC,False
MYO6,0.3508058739339931,1.6091362643124489e-06,5.866921101704047e-06,LSCC,True
MYO9A,-0.0118199051634622,0.6378378359754083,0.6859867481058675,LSCC,False
MYO9B,-0.03416183874207,0.6729815635631937,0.7175619549082656,LSCC,False
MYOC,-0.2476952538572326,1.652136843947556e-07,7.141736993609662e-07,LSCC,True
MYOF,0.2192739352583816,0.0155420609515435,0.0248760167712504,LSCC,True
MYOM1,0.4697524170958706,0.0455028293195135,0.0655488876791578,LSCC,False
MYOM3,-0.6862049735466419,0.0008295342875322,0.0017638616153004,LSCC,True
MYOZ1,-0.2728101857070867,4.878370416102029e-10,2.928561977304384e-09,LSCC,True
MYOZ2,0.2712329417717829,0.2801488184969262,0.3338781606527748,LSCC,False
MYOZ3,0.6856622325043378,2.989215736528283e-05,8.614376258904233e-05,LSCC,True
MYRF,-0.1130873474351735,0.6662772326576081,0.7114105332231122,LSCC,False
MYSM1,0.2851693072916945,0.0258196532401407,0.03943440615317,LSCC,True
MYZAP,-0.4053583380630318,5.18540559958369e-23,8.67681066018315e-22,LSCC,True
MZB1,0.1967894235827381,2.538005801608797e-07,1.0613309713433343e-06,LSCC,False
MZT1,0.4700363417277119,0.0016626594061006,0.0033113907752915,LSCC,True
MZT2A,0.1192449782267721,0.450658985760045,0.5075417295463963,LSCC,False
MZT2B,0.0616854664931816,0.6178532593444066,0.6683990326702406,LSCC,False
N4BP1,0.2978775998401459,3.752132008769245e-05,0.0001059359982287,LSCC,True
N4BP2,0.6754309810269398,8.685761889203439e-07,3.3173331552740847e-06,LSCC,True
N4BP2L1,0.5382260638089054,4.851959452347437e-08,2.2683556440061015e-07,LSCC,True
N4BP2L2,0.1387968755974863,0.203853633457911,0.2507142650093416,LSCC,False
N4BP3,0.1970657879852121,0.0266986699451149,0.0406626479932807,LSCC,False
N6AMT1,0.2905127021687398,0.013823212533227,0.0224045592144847,LSCC,True
NAA10,0.1648240960681003,0.0076704525384799,0.0131869846895349,LSCC,False
NAA11,0.0773559416340819,0.6016785185383062,0.6539385955770619,LSCC,False
NAA15,0.7848808886124818,1.0543084747259696e-31,3.092999566471148e-30,LSCC,True
NAA16,0.5533431683755622,0.0002480489974245,0.000592824116986,LSCC,True
NAA20,0.3385950734544241,0.0033781249374278,0.0062858571312451,LSCC,True
NAA25,0.8545934335489267,3.1137595009939714e-57,5.076317632191885e-55,LSCC,True
NAA30,0.3015498575437301,0.0201301123740547,0.0314519225647197,LSCC,True
NAA35,0.3833812722425563,0.0035321769116896,0.0065468901926591,LSCC,True
NAA38,-0.0736101895888954,0.6040408314652393,0.6560062779483548,LSCC,False
NAA40,0.4223487038551691,7.017640144055742e-11,4.688835440513124e-10,LSCC,True
NAA50,0.448049516490863,4.392732515709436e-15,4.2956181207605894e-14,LSCC,True
NAA60,0.5332715110975981,0.0630911383091446,0.08797605943108,LSCC,False
NAAA,0.4967688944182303,7.708737754129729e-08,3.5245238481621977e-07,LSCC,True
NAALADL2,0.5516584423806102,4.488319636808931e-05,0.0001246245832001,LSCC,True
NAB1,0.545920458511999,6.545388531161314e-10,3.868253439544947e-09,LSCC,True
NAB2,0.6482652521048841,9.279721785759503e-11,6.100350371006767e-10,LSCC,True
NABP1,0.3650216565105158,0.032543119367131,0.0484579955920798,LSCC,True
NABP2,0.3584324356858169,4.28476986844474e-12,3.187600634856021e-11,LSCC,True
NACA,0.2856973250169869,0.0030250376294104,0.0056844606334318,LSCC,True
NACAD,0.2856176520402912,0.0142480969888141,0.0230017375634952,LSCC,True
NACC1,0.3004996590372413,0.0020416762766336,0.003993762370405,LSCC,True
NACC2,0.4944068608838319,4.455066020507751e-07,1.7826512421470708e-06,LSCC,True
NADK,-0.008161797074087,0.922908600432983,0.93828355885445,LSCC,False
NADK2,0.5835436168455709,1.4153886034210271e-06,5.200391095376936e-06,LSCC,True
NADSYN1,0.4511251541024142,5.322425833291926e-05,0.000145101585307,LSCC,True
NAE1,0.190463863105092,0.1758344329327108,0.2197834116788714,LSCC,False
NAF1,0.388551036039585,0.0050911961979618,0.0091183158463189,LSCC,True
NAGA,0.1396051884041845,0.3030731420819822,0.3575592574629981,LSCC,False
NAGK,0.1881534304219783,0.0363602353874812,0.0535272195874531,LSCC,False
NAGLU,0.1572136106085451,0.1921535530729105,0.2376822401547858,LSCC,False
NAGPA,0.0787080896557199,0.5938499873151688,0.6465384521313401,LSCC,False
NAIF1,0.0418390320831101,0.8057976766996009,0.8365107874552756,LSCC,False
NAIP,0.107093598838407,0.1295180619868006,0.1669558481185325,LSCC,False
NAMPT,0.5086660550738527,0.0001810521730339,0.000445228979042,LSCC,True
NANP,0.6371341077082453,8.784479854190727e-08,3.973861631076237e-07,LSCC,True
NANS,0.2110205736661601,0.0148779658126209,0.0239305631929007,LSCC,True
NAP1L1,0.4290153771861351,7.29036558823331e-05,0.0001940243752166,LSCC,True
NAP1L4,0.5321825573853989,1.3408978882168601e-12,1.0488229403927902e-11,LSCC,True
NAP1L5,0.515897723211332,1.111745411259559e-12,8.786176338846322e-12,LSCC,True
NAPA,0.6057611300406289,2.1661353425979147e-11,1.5128480128352142e-10,LSCC,True
NAPB,0.1769181049823454,0.1959097211378834,0.2419088657893881,LSCC,False
NAPEPLD,0.2489981447124304,0.2562335397581936,0.3079011430683906,LSCC,False
NAPG,0.5860681426767888,2.225012953358297e-05,6.596377883622454e-05,LSCC,True
NAPRT,0.5338332792153846,3.731683000855745e-05,0.000105410807935,LSCC,True
NAPSA,0.4538580806760536,2.331015489933023e-44,1.477863820617537e-42,LSCC,True
NARF,0.5556184053427706,3.21670679269464e-24,5.85471418153608e-23,LSCC,True
NARS2,0.679985422869251,8.349000696213703e-09,4.328886685378953e-08,LSCC,True
NASP,0.3255841864484499,0.0013704474519615,0.0027700223736779,LSCC,True
NAT1,0.4493169901593987,7.569561178817605e-08,3.4664459138309184e-07,LSCC,True
NAT10,0.664627954033414,8.593766087611945e-65,3.269068619727584e-62,LSCC,True
NAT14,0.4135409039052619,0.0026536160759319,0.0050564479309626,LSCC,True
NAT9,0.1917709135506688,0.4070942430610083,0.4636023851723607,LSCC,False
NATD1,0.6607900349814144,4.221580142492857e-14,3.775601299853329e-13,LSCC,True
NAV1,0.3289983977994844,7.920524462823787e-06,2.554805685973574e-05,LSCC,True
NAV3,0.0098571164139692,0.9423915529663176,0.9540169616887036,LSCC,False
NBAS,0.3051678561683831,0.0340463019155182,0.050478939516681,LSCC,False
NBEA,0.2186027464403314,0.0001941185412039,0.0004747708513115,LSCC,True
NBEAL1,0.3938259127300283,1.6583890174796443e-25,3.3555913949428555e-24,LSCC,True
NBEAL2,0.2077355277256307,0.0613887127720516,0.0858013460079183,LSCC,False
NBL1,0.2355460068904692,0.0060235892891195,0.0105983966955646,LSCC,True
NBN,0.1861373669687636,0.156106084354803,0.1976789430378397,LSCC,False
NBR1,0.3271686310619712,0.0098222201773011,0.0164743058000236,LSCC,True
NCALD,0.3550899456124692,4.337583301807959e-24,7.795354431532665e-23,LSCC,True
NCAM1,0.1725684316891536,0.0003167318581676,0.0007402301792769,LSCC,False
NCAM2,0.0789526585436991,0.0002415525771344,0.000578630984521,LSCC,False
NCAPD2,0.6517736410161186,5.128612677354555e-55,7.05153347879159e-53,LSCC,True
NCAPD3,0.9171966973248202,1.7901434351840763e-28,4.509738826119355e-27,LSCC,True
NCAPG,0.5984831207961891,1.432457083184548e-65,5.838285797607879e-63,LSCC,True
NCAPH,0.5383608742330757,4.348747109156835e-57,6.892764168013584e-55,LSCC,True
NCAPH2,0.3561449979931692,0.0003919488843387,0.0008972759614993,LSCC,True
NCBP1,0.7035795441295974,1.4246794056194909e-18,1.7886074122034794e-17,LSCC,True
NCBP2,0.2144259963960751,3.9585705538197254e-08,1.870608992140402e-07,LSCC,True
NCCRP1,0.9687400846171164,1.3945075330960438e-20,2.0118988581153035e-19,LSCC,True
NCDN,0.0912758286777013,0.4460652933150838,0.5030135501296182,LSCC,False
NCEH1,0.0792314102237627,0.1847709311354587,0.2294456872815946,LSCC,False
NCF1,-0.0856803561388015,0.4013217632325998,0.4579426019408488,LSCC,False
NCF2,-0.0765388112125421,0.3006587487811343,0.3552985027534747,LSCC,False
NCF4,-0.0248207245824154,0.786357125641271,0.8196846472248982,LSCC,False
NCK1,0.3754455504783668,0.0001109054567303,0.0002835879615072,LSCC,True
NCK2,0.5354909196449643,0.0002829377199845,0.0006689217444507,LSCC,True
NCKAP1,0.0451699017576049,0.731395071979754,0.7711271767768803,LSCC,False
NCKAP1L,0.224573405588221,0.0058031051766421,0.0102579052471871,LSCC,True
NCKAP5,-0.0027406863119477,0.9405143242730896,0.9527027754841556,LSCC,False
NCKAP5L,0.3685367508123585,0.0008892459519395,0.0018775346537527,LSCC,True
NCKIPSD,0.2707307158277284,0.0299441752070783,0.0450346504300445,LSCC,True
NCL,0.6302227880956043,7.573365659969785e-32,2.250709607072271e-30,LSCC,True
NCLN,-0.0351761353087169,0.7608311237055647,0.7973007147592199,LSCC,False
NCOA1,0.5235664168061042,3.4259078806166066e-07,1.4028152398133016e-06,LSCC,True
NCOA2,0.5691587631317874,2.861067992183971e-06,1.0018566408960873e-05,LSCC,True
NCOA3,0.5476132442086827,1.4239133529048584e-08,7.152156330699932e-08,LSCC,True
NCOA4,0.1979738885801836,0.0820106223482544,0.1112186835696113,LSCC,False
NCOA5,0.4676352594253311,2.2478194131420843e-05,6.657699232488312e-05,LSCC,True
NCOA7,0.5702839926968328,5.600259464701979e-12,4.125898063988315e-11,LSCC,True
NCOR1,0.7325941516671611,1.0634037467137202e-06,3.9932752739378e-06,LSCC,True
NCOR2,0.6427084591254502,7.244760036621244e-06,2.3548049426921573e-05,LSCC,True
NCS1,0.2211736324719529,0.000313338547007,0.0007333399552629,LSCC,True
NCSTN,0.3470541970322408,0.0024348595550626,0.0046834008498863,LSCC,True
NDC1,0.5662229963335542,5.654997852144992e-17,6.414993587343801e-16,LSCC,True
NDC80,0.6517847654214207,5.783255797290966e-61,1.3749690658059272e-58,LSCC,True
NDE1,0.3075840224252285,0.0013277309755916,0.0026898750032757,LSCC,True
NDEL1,0.2810664557305259,0.0125036597676272,0.0204517364580998,LSCC,True
NDN,0.4935018267421474,7.744709038209772e-07,2.982876123660139e-06,LSCC,True
NDNF,0.1190690770786973,1.60529491944073e-10,1.026884844207265e-09,LSCC,False
NDOR1,0.3845698081203614,0.0083067546615827,0.0141868728222062,LSCC,True
NDRG1,0.4609008982608853,6.578391459768314e-13,5.3092364454650615e-12,LSCC,True
NDRG2,0.2229423246444364,6.752763335254289e-07,2.6265349414424656e-06,LSCC,True
NDRG3,0.443211379756623,2.017794767819477e-06,7.236666841720889e-06,LSCC,True
NDRG4,0.0539133311243199,0.1460993183227212,0.186226451546844,LSCC,False
NDST1,0.0210055594434308,0.7782803101936098,0.8119329828987545,LSCC,False
NDST2,0.0328268820259667,0.8568639307223843,0.881504658559799,LSCC,False
NDUFA1,0.0069751677838687,0.9427800782075108,0.9543202281802478,LSCC,False
NDUFA10,-0.063854945309729,0.6319473767065733,0.6806780050000392,LSCC,False
NDUFA11,0.2151165717114136,0.1298465656277681,0.1673415027604844,LSCC,False
NDUFA12,-0.1933669421627292,0.199747114584902,0.2461412451833389,LSCC,False
NDUFA13,-0.0356298466922225,0.7977810886469744,0.829093687609441,LSCC,False
NDUFA2,0.2377844152842126,0.1128281935812929,0.1478125754964659,LSCC,False
NDUFA3,-0.1585147060022416,0.270550824928562,0.3235044021463484,LSCC,False
NDUFA4,0.013778060862278,0.928574593788318,0.9428679833003188,LSCC,False
NDUFA4L2,0.6706265641885009,7.163999664468515e-23,1.1883076187632948e-21,LSCC,True
NDUFA5,0.0676732522338243,0.6285488801699447,0.6775290281004448,LSCC,False
NDUFA6,0.0262677948572612,0.8460959740092344,0.8717064773391059,LSCC,False
NDUFA8,0.4957517884283838,3.8855476859964025e-06,1.3259613519489104e-05,LSCC,True
NDUFA9,0.3165547295107428,0.0392084315815405,0.0573208584689393,LSCC,False
NDUFAB1,0.3525680789796935,0.0008698730395442,0.0018414006913891,LSCC,True
NDUFAF1,-0.0441920029043902,0.7526834494628711,0.7901410657041933,LSCC,False
NDUFAF2,0.5593392244341089,1.3415382134359723e-06,4.952971236406119e-06,LSCC,True
NDUFAF3,-0.0858834339055184,0.5197580405140485,0.5750900483174638,LSCC,False
NDUFAF4,0.7590653883998791,2.0903510783839874e-11,1.4617087320170383e-10,LSCC,True
NDUFAF5,0.2948325057224824,0.0520081149021461,0.0739584557337435,LSCC,False
NDUFAF6,0.2826271284657538,0.0379956691732499,0.0557549924913371,LSCC,False
NDUFAF7,0.752593686340697,3.5507676676505765e-08,1.6919148485690345e-07,LSCC,True
NDUFB1,0.0081582567064454,0.9482151492011834,0.9588862456964028,LSCC,False
NDUFB10,0.1994574711008754,0.0882051245875814,0.1187444711328865,LSCC,False
NDUFB11,0.0362286640637155,0.7302375618218634,0.7701202343139364,LSCC,False
NDUFB2,-0.0478432184875016,0.7979586587159141,0.8292027147392107,LSCC,False
NDUFB3,-0.0645905856992722,0.6092886915063112,0.6610136464939655,LSCC,False
NDUFB4,-0.079575470752289,0.5221807759728767,0.5774907467198827,LSCC,False
NDUFB5,0.3326812613930408,0.0005018242291259,0.0011218057008393,LSCC,True
NDUFB6,0.1081482743647827,0.4105189900861653,0.467129595658921,LSCC,False
NDUFB7,-0.0055992933686789,0.9601883683022128,0.9685909713661144,LSCC,False
NDUFB8,0.2764193156682111,0.0547663717618086,0.0775811611898908,LSCC,False
NDUFB9,0.1576897509600081,0.260787608197436,0.3128773250578128,LSCC,False
NDUFC1,0.2174077461799894,0.1113228987905972,0.1460921022307147,LSCC,False
NDUFC2,0.0409258995486042,0.7772663899805438,0.8111718374447155,LSCC,False
NDUFS1,0.1767196529735206,0.2281967328937664,0.2775424827649645,LSCC,False
NDUFS2,0.0323633147883934,0.7882493980276003,0.8212401967326213,LSCC,False
NDUFS3,0.2011648150411307,0.1765442390240535,0.2205498473719211,LSCC,False
NDUFS4,0.0629052482256735,0.6693256324090178,0.7141507025383822,LSCC,False
NDUFS5,-0.0532941512887061,0.7171646707094899,0.7575234378134671,LSCC,False
NDUFS6,-0.15082895585152,0.2748396703376644,0.328254350381311,LSCC,False
NDUFS7,0.0269232926130211,0.8560424062695832,0.8808183157829306,LSCC,False
NDUFS8,-0.1620915499056924,0.2183872615155707,0.2668632003871606,LSCC,False
NDUFV1,0.004550046986982,0.9835546683117496,0.9868406782814918,LSCC,False
NDUFV2,-0.0674779260350999,0.639658977562391,0.6877509187810444,LSCC,False
NDUFV3,0.1482453220143805,0.1696227496032959,0.2126713709594389,LSCC,False
NEB,-0.0102741375652455,0.9357705566634504,0.9490769278922232,LSCC,False
NEBL,-0.0852931554827218,0.0006786699131814,0.0014707521931687,LSCC,False
NECAB1,0.0878534973512091,0.4699567156265222,0.5263552041599677,LSCC,False
NECAP1,0.5333637641372302,1.996460429883515e-06,7.166909853988886e-06,LSCC,True
NECAP2,0.2380380515828287,9.640538614572238e-05,0.000249813412056,LSCC,True
NEDD1,0.4246187795128155,5.153108567681863e-06,1.719008330148653e-05,LSCC,True
NEDD4,0.1618879186249239,0.1683046320495685,0.2112508206059917,LSCC,False
NEDD4L,0.359013778475585,6.265551531310982e-08,2.8960094805719293e-07,LSCC,True
NEDD9,0.3703252142909761,0.0021761874084682,0.0042372719169833,LSCC,True
NEFH,0.4346048799553854,0.041659812433793,0.060532439456894,LSCC,False
NEFL,0.6220111139231882,1.257038202138267e-05,3.897125770932329e-05,LSCC,True
NEFM,0.6459868089237193,0.0707897278546594,0.0974490198163297,LSCC,False
NEGR1,0.0143874524448019,0.5972603131199445,0.6496935176174633,LSCC,False
NEIL1,0.4257521027641286,0.0133950341472963,0.0217751676292287,LSCC,True
NEIL2,0.2038426941473448,0.1118426156596669,0.1467403920335846,LSCC,False
NEK1,0.086429955373761,0.4340737768071023,0.4912385899367961,LSCC,False
NEK11,0.9679986309574742,4.345705736762809e-08,2.047613289345053e-07,LSCC,True
NEK3,0.1979809604824804,0.0821143710346738,0.1113329217354992,LSCC,False
NEK4,0.4975488915754552,0.0001314334920884,0.0003311079496056,LSCC,True
NEK6,0.1845511543944884,0.0222360199065893,0.0344217931597935,LSCC,False
NEK7,-0.000337726921613,0.9826395456227326,0.9863560994499626,LSCC,False
NEK8,0.2711313444627578,0.0346867143869459,0.0513217664441627,LSCC,False
NEK9,0.2984414056249662,0.002676986806506,0.005096725631606,LSCC,True
NELFA,0.3750923759642058,0.0001062652141813,0.0002728230875675,LSCC,True
NELFB,0.3989834104730876,0.0012163135210558,0.0024862206523893,LSCC,True
NELFCD,0.3450489546987027,1.9473678470969607e-05,5.823732146506949e-05,LSCC,True
NELFE,0.3366354990257181,0.000631013769956,0.0013789983038564,LSCC,True
NELL1,0.6532264199264406,0.0019742346361309,0.0038756959052878,LSCC,True
NELL2,0.6806630423195822,0.0001114652810898,0.0002848279865197,LSCC,True
NEMF,0.758850965343919,6.699608914879783e-08,3.084144289496091e-07,LSCC,True
NENF,0.2411884642772619,0.0569063795886332,0.0802195426607449,LSCC,False
NEO1,-0.028537231042264,0.8275341826294867,0.8559216341911661,LSCC,False
NES,0.0501205980670181,0.2358708092498344,0.2856159038144434,LSCC,False
NET1,0.2857685170951058,0.0714778383113263,0.0982895639003321,LSCC,False
NEU1,0.4436239578789334,0.0008294947964792,0.0017638616153004,LSCC,True
NEU3,0.3531472283127617,0.0533709804041383,0.0757643523288999,LSCC,False
NEURL4,0.3757667789784637,0.0086372325281765,0.0146941111525866,LSCC,True
NEXN,0.0996932878869347,0.0001439142856844,0.0003601644360154,LSCC,False
NF1,0.3575523161539091,0.0023018234589869,0.004449256320115,LSCC,True
NF2,0.666957881888095,4.286320732226619e-06,1.4502072990266876e-05,LSCC,True
NFAM1,-0.0391825331035057,0.846270247322113,0.8717064773391059,LSCC,False
NFASC,0.0925300779026927,0.0489809008148214,0.0700051883254439,LSCC,False
NFAT5,0.420966400142574,1.3999545866840234e-05,4.306275402490047e-05,LSCC,True
NFATC1,0.7040034069551641,6.364440737843652e-11,4.2698999235903437e-10,LSCC,True
NFATC2,0.5604050208088798,4.117920027787197e-11,2.8173683067810245e-10,LSCC,True
NFATC2IP,0.5100986054474717,1.845698724781372e-05,5.542924696632897e-05,LSCC,True
NFATC3,0.5216375295929349,5.762736584384223e-08,2.675522778722244e-07,LSCC,True
NFATC4,0.3176568422050512,0.0024287199331147,0.0046723789407796,LSCC,True
NFE2L1,-0.0011007373679696,0.997100534310918,0.9976250480059792,LSCC,False
NFE2L2,-0.0871428571428571,0.7944931274368932,0.8260528034174404,LSCC,False
