Gene,Delta_Correlation,P_Value,FDR,Cancer
MTERF4,0.3822466761106281,4.3574826072079806e-13,9.671649943933158e-13,LUAD
MTF1,0.6695100316591864,0.03602889331234918,0.04559248180009063,LUAD
MTFMT,0.38341730736925045,0.06620336887100825,0.08122206213848908,LUAD
MTFR1,0.8029613979338767,1.0421032783723806e-27,3.1235151600559524e-27,LUAD
MTFR1L,0.5615096971952163,0.0,0.0,LUAD
MTG1,0.1946054773162751,0.003020392367072861,0.004258778640368084,LUAD
MTG2,0.8097471888495964,3.919078155978625e-06,6.663117119425811e-06,LUAD
MTHFD1,0.4848672657470663,0.0,0.0,LUAD
MTHFD1L,0.32525508090411803,6.938349631390803e-08,1.2893563447655662e-07,LUAD
MTHFD2,0.43802815414302054,6.498329395575668e-279,5.630206321283001e-278,LUAD
MTHFD2L,-0.028517507662696936,0.30633105543717976,0.34192011613876955,LUAD
MTHFR,0.5361639009843735,0.0,0.0,LUAD
MTHFS,0.31981272113580517,5.51745961012363e-200,4.013024310790571e-199,LUAD
MTHFSD,0.3215380157341896,6.593767292172149e-07,1.1642391643313961e-06,LUAD
MTIF2,0.4606318513475094,8.224021021642732e-11,1.7084970561070681e-10,LUAD
MTIF3,0.4322538250915485,2.0291938296552758e-09,4.021209758176206e-09,LUAD
MTM1,0.4218615868993851,5.1535267388733426e-79,2.434914300907795e-78,LUAD
MTMR1,0.4717997684828115,3.0795441425112773e-270,2.6229580465301388e-269,LUAD
MTMR10,0.2690362986756956,2.934344022656945e-20,7.74103501807139e-20,LUAD
MTMR11,0.05645935937524482,0.10009962691877694,0.12015538749116675,LUAD
MTMR12,0.5391341542400421,0.0,0.0,LUAD
MTMR14,0.32690785208689754,1.3802878953804876e-10,2.845729850303817e-10,LUAD
MTMR2,0.46807359165130447,0.001567500455579299,0.0022644674827907753,LUAD
MTMR3,0.7258370097654352,6.49484517443269e-26,1.8931222141297717e-25,LUAD
MTMR4,-0.03933116532160959,0.7869882261253238,0.8086949194600708,LUAD
MTMR6,0.5764725753581401,2.313289946670206e-05,3.753731823448234e-05,LUAD
MTMR7,0.09215356561311715,0.00287770235677465,0.004067848230297387,LUAD
MTMR8,0.5401164963434437,2.1605933994526002e-11,4.572566590594089e-11,LUAD
